codigoParadero,latitud,longitud
PB537,-33.3609868,-70.7483164
PB538,-33.3604363,-70.7455885
PB539,-33.3596918,-70.7431336
PB54,-33.4067438,-70.7408068
PB540,-33.3583584,-70.7375868
PB541,-33.3629187,-70.7595794
PB542,-33.3579517,-70.7323616
PB543,-33.3571877,-70.7290953
PB544,-33.355885,-70.7290417
PB545,-33.3530459,-70.7289448
PB546,-33.3537125,-70.725021
PB547,-33.3541044,-70.7225724
PB548,-33.3567506,-70.7208376
PB549,-33.3604622,-70.7210754
PB55,-33.4071486,-70.7389546
PB550,-33.3637504,-70.7212741
PB551,-33.3661726,-70.7213625
PB552,-33.3646352,-70.7210589
PB553,-33.3619173,-70.7209073
PB554,-33.3579882,-70.7207813
PB555,-33.3548744,-70.7206633
PB556,-33.3537158,-70.7242067
PB557,-33.3528303,-70.7287773
PB558,-33.3559451,-70.7292954
PB559,-33.3574312,-70.7293342
PB56,-33.406815,-70.736823
PB560,-33.3576125,-70.7320394
PB561,-33.3576891,-70.7349283
PB562,-33.3579285,-70.7371224
PB563,-33.3591807,-70.7422956
PB564,-33.360223,-70.7459636
PB565,-33.3606815,-70.7483746
PB566,-33.3612005,-70.7512685
PB567,-33.3616661,-70.7537432
PB568,-33.3621251,-70.7570373
PB569,-33.3546867,-70.7480087
PB57,-33.4070414,-70.7340933
PB570,-33.355533,-70.7408633
PB571,-33.3724046,-70.7147417
PB572,-33.3550029,-70.7445689
PB573,-33.3545565,-70.748387
PB574,-33.363454,-70.7534213
PB58,-33.4067622,-70.7285608
PB581,-33.3674077,-70.7136827
PB582,-33.3686922,-70.7137788
PB583,-33.3673944,-70.6893036
PB587,-33.4249537,-70.6514567
PB59,-33.4042665,-70.729332
PB591,-33.3705485,-70.7142033
PB599,-33.3621765,-70.7537206
PB6,-33.3976838,-70.6402364
PB60,-33.4026788,-70.730545
PB603,-33.3755347,-70.7631407
PB604,-33.3774897,-70.7625629
PB605,-33.3798512,-70.7579566
PB606,-33.3779509,-70.755863
PB607,-33.3762246,-70.755379
PB608,-33.3746794,-70.7544204
PB609,-33.3759625,-70.7491272
PB61,-33.4019805,-70.7283291
PB610,-33.3757531,-70.7493757
PB611,-33.3745779,-70.7544005
PB612,-33.3758917,-70.7554957
PB613,-33.3778902,-70.7562271
PB614,-33.379535,-70.7572688
PB616,-33.3759734,-70.7631367
PB617,-33.3736546,-70.7582182
PB62,-33.4018995,-70.7255577
PB620,-33.3621352,-70.7540335
PB622,-33.3556117,-70.7206883
PB623,-33.3644322,-70.75318
PB624,-33.3648279,-70.749782
PB625,-33.3652294,-70.7473614
PB626,-33.3657214,-70.7451256
PB627,-33.3659584,-70.7432587
PB628,-33.3663693,-70.7404663
PB629,-33.3666508,-70.7383939
PB63,-33.401633,-70.7215929
PB631,-33.3690039,-70.7254004
PB632,-33.3697328,-70.7229571
PB633,-33.3701904,-70.7214962
PB634,-33.3714207,-70.7176068
PB635,-33.3722538,-70.7149492
PB636,-33.3714554,-70.7172332
PB637,-33.3702113,-70.7211238
PB638,-33.3697286,-70.722658
PB639,-33.3690258,-70.7248628
PB64,-33.4016135,-70.7183389
PB640,-33.3680578,-70.7269404
PB641,-33.3664355,-70.7392733
PB642,-33.3659385,-70.7424812
PB643,-33.3651864,-70.7470606
PB644,-33.3648216,-70.7491789
PB645,-33.364291,-70.7523413
PB646,-33.3635787,-70.7531032
PB647,-33.3579915,-70.7341514
PB648,-33.3583639,-70.7291242
PB65,-33.4019346,-70.7161013
PB650,-33.3601716,-70.7465552
PB651,-33.3671075,-70.713489
PB654,-33.4068384,-70.7363646
PB655,-33.4048815,-70.7276146
PB656,-33.4046655,-70.725007
PB657,-33.4043742,-70.7210217
PB658,-33.4026957,-70.7206453
PB659,-33.4028701,-70.7206435
PB66,-33.4025881,-70.7119151
PB660,-33.4042835,-70.7211409
PB661,-33.4045641,-70.7247071
PB662,-33.4047651,-70.7274751
PB663,-33.4075209,-70.7267091
PB664,-33.4095433,-70.725628
PB665,-33.409933,-70.7294745
PB666,-33.4099406,-70.733967
PB667,-33.4095468,-70.7370337
PB668,-33.4343659,-70.6395149
PB669,-33.4332021,-70.6434278
PB67,-33.4045318,-70.7096689
PB670,-33.4326477,-70.6457811
PB672,-33.4008256,-70.6233484
PB673,-33.4003176,-70.6245185
PB674,-33.3991806,-70.6267598
PB676,-33.3965356,-70.6268571
PB677,-33.3952273,-70.6294763
PB678,-33.3931208,-70.6334984
PB679,-33.3922102,-70.6361444
PB68,-33.404573,-70.7082824
PB680,-33.3919044,-70.6371389
PB681,-33.3911951,-70.6398083
PB682,-33.3909906,-70.6415557
PB683,-33.3906568,-70.6428851
PB684,-33.3866024,-70.6588771
PB685,-33.3864465,-70.6612839
PB686,-33.3862164,-70.6649276
PB687,-33.3862028,-70.6666634
PB688,-33.3861531,-70.6694857
PB689,-33.3840784,-70.6701513
PB69,-33.4051624,-70.7047741
PB690,-33.3860371,-70.6797724
PB691,-33.3868419,-70.6819137
PB692,-33.387835,-70.6846116
PB693,-33.3894715,-70.6888024
PB694,-33.3936815,-70.6914719
PB695,-33.3939924,-70.6939734
PB696,-33.3937839,-70.6955111
PB697,-33.3936167,-70.6975569
PB698,-33.3933514,-70.7005909
PB699,-33.391541,-70.6998511
PB7,-33.3964566,-70.6436587
PB70,-33.4068225,-70.7002534
PB700,-33.3902104,-70.6990769
PB701,-33.387826,-70.6979672
PB702,-33.3858839,-70.6969527
PB703,-33.3881297,-70.6959352
PB704,-33.3902288,-70.6953092
PB705,-33.3917364,-70.6948841
PB706,-33.393175,-70.6944276
PB707,-33.3938711,-70.6913265
PB708,-33.391943,-70.6891458
PB709,-33.3890546,-70.686802
PB71,-33.4075447,-70.6979486
PB710,-33.3883432,-70.685023
PB711,-33.3872663,-70.6822715
PB712,-33.3862441,-70.6798169
PB713,-33.3862495,-70.6697465
PB714,-33.3863949,-70.6669327
PB715,-33.386419,-70.6649791
PB716,-33.3866719,-70.6609336
PB717,-33.3868271,-70.6588642
PB718,-33.3869526,-70.6573094
PB719,-33.3871208,-70.6549221
PB72,-33.4087774,-70.6943041
PB720,-33.3874512,-70.6505935
PB721,-33.3880985,-70.6486971
PB722,-33.3892322,-70.6461828
PB723,-33.3903272,-70.6439881
PB724,-33.3909003,-70.6428036
PB725,-33.3914515,-70.6393087
PB726,-33.3918832,-70.6374927
PB727,-33.39248,-70.6356816
PB728,-33.393632,-70.632824
PB729,-33.3951177,-70.6299249
PB73,-33.4102708,-70.6935221
PB730,-33.3967032,-70.6269071
PB731,-33.3990325,-70.626975
PB732,-33.4007927,-70.6238853
PB733,-33.4019131,-70.6216983
PB734,-33.4003738,-70.6202207
PB736,-33.3705965,-70.6529308
PB737,-33.371811,-70.6518539
PB738,-33.3727878,-70.650327
PB739,-33.3753641,-70.6464988
PB74,-33.4117914,-70.6929201
PB740,-33.373486,-70.6452051
PB741,-33.372371,-70.6437659
PB742,-33.3725285,-70.6421751
PB743,-33.3729858,-70.6392941
PB744,-33.3745688,-70.6371298
PB746,-33.377176,-70.621979
PB748,-33.379675,-70.6187278
PB749,-33.3809273,-70.6201996
PB75,-33.4137617,-70.6925281
PB750,-33.3840825,-70.6216042
PB751,-33.3869262,-70.6225576
PB752,-33.3899776,-70.6236086
PB753,-33.3926807,-70.6244721
PB754,-33.4140349,-70.6406795
PB755,-33.4147793,-70.643763
PB756,-33.4219266,-70.6452971
PB757,-33.4212535,-70.6504401
PB758,-33.4176887,-70.6527905
PB759,-33.4178434,-70.6502906
PB76,-33.4146916,-70.6918494
PB760,-33.418027,-70.6494832
PB761,-33.4164557,-70.6440345
PB763,-33.4141735,-70.6409722
PB764,-33.4138849,-70.6393994
PB765,-33.3918042,-70.6239996
PB766,-33.3900504,-70.6232317
PB767,-33.3873516,-70.6222072
PB768,-33.3825874,-70.620898
PB769,-33.3809456,-70.6199406
PB77,-33.4112888,-70.6926095
PB770,-33.3778742,-70.6177536
PB771,-33.3772568,-70.6212733
PB772,-33.375589,-70.6257663
PB773,-33.3770444,-70.6270976
PB774,-33.3765798,-70.628556
PB775,-33.3725024,-70.6327441
PB776,-33.371949,-70.6334847
PB777,-33.3712572,-70.6348887
PB778,-33.372694,-70.639154
PB779,-33.3724721,-70.6416226
PB78,-33.4095923,-70.6932837
PB780,-33.3722439,-70.6431964
PB781,-33.3732085,-70.6454563
PB782,-33.3751221,-70.6461719
PB784,-33.3717916,-70.6511869
PB785,-33.3741567,-70.6525921
PB787,-33.4037425,-70.7450581
PB788,-33.4054666,-70.745616
PB79,-33.408281,-70.695181
PB793,-33.4111653,-70.7350404
PB794,-33.4114078,-70.732377
PB795,-33.4118432,-70.7288938
PB797,-33.4086494,-70.7241064
PB798,-33.4067166,-70.7271856
PB799,-33.4066626,-70.7250587
PB8,-33.3961718,-70.644904
PB80,-33.4071452,-70.6985411
PB800,-33.4066862,-70.7228351
PB801,-33.4067212,-70.7206791
PB802,-33.4065699,-70.7183219
PB803,-33.4043251,-70.7176347
PB804,-33.4018967,-70.7180293
PB805,-33.4093013,-70.6928528
PB806,-33.4104842,-70.6892771
PB807,-33.4116538,-70.6862266
PB808,-33.4125601,-70.683265
PB809,-33.4138722,-70.6799036
PB81,-33.4063277,-70.7012627
PB810,-33.4132859,-70.6803974
PB811,-33.412411,-70.6828102
PB812,-33.4114529,-70.6858431
PB813,-33.4101853,-70.6894339
PB814,-33.4091157,-70.6925218
PB815,-33.4029476,-70.712706
PB816,-33.4035174,-70.7142317
PB817,-33.4040321,-70.7175138
PB818,-33.4043793,-70.7197817
PB819,-33.4063787,-70.720578
PB82,-33.4047149,-70.7050983
PB820,-33.4064749,-70.722353
PB821,-33.4064385,-70.7243556
PB822,-33.4063927,-70.7272621
PB824,-33.4116043,-70.725833
PB825,-33.4117446,-70.7287355
PB826,-33.411337,-70.7320041
PB827,-33.4110165,-70.7347663
PB828,-33.411211,-70.7377175
PB83,-33.4034809,-70.707022
PB832,-33.4041266,-70.7447429
PB834,-33.3697272,-70.6914965
PB835,-33.3717414,-70.691381
PB836,-33.3737954,-70.6912715
PB837,-33.3752687,-70.6906181
PB838,-33.376903,-70.6895599
PB839,-33.3783118,-70.6886771
PB84,-33.4031895,-70.7097998
PB840,-33.3788852,-70.6896699
PB841,-33.3818981,-70.6883972
PB842,-33.383835,-70.6875591
PB843,-33.3860531,-70.6863514
PB844,-33.3879716,-70.6851249
PB845,-33.3903848,-70.6839008
PB846,-33.3921739,-70.6832952
PB847,-33.3937157,-70.6825237
PB848,-33.395574,-70.6816229
PB849,-33.3971391,-70.6801334
PB85,-33.4024239,-70.7121081
PB850,-33.3980227,-70.6783443
PB851,-33.4003351,-70.6769782
PB852,-33.4028496,-70.6755653
PB853,-33.4052022,-70.6745983
PB854,-33.4066845,-70.6726784
PB855,-33.4070688,-70.6681425
PB856,-33.408793,-70.6671016
PB857,-33.4114461,-70.6659157
PB858,-33.4135379,-70.6652051
PB859,-33.4154722,-70.6645231
PB86,-33.4020787,-70.7145543
PB860,-33.4181137,-70.6636947
PB862,-33.423226,-70.6623146
PB863,-33.4267685,-70.6611971
PB864,-33.4312106,-70.6512949
PB865,-33.430893,-70.6526281
PB866,-33.430457,-70.6546646
PB867,-33.4299156,-70.6562991
PB868,-33.426153,-70.6574012
PB869,-33.4267322,-70.6607483
PB87,-33.401375,-70.7201809
PB870,-33.423526,-70.6621416
PB871,-33.4217987,-70.662679
PB872,-33.4158821,-70.6641232
PB873,-33.4138896,-70.6647778
PB874,-33.4116468,-70.6657134
PB875,-33.4091548,-70.6665887
PB876,-33.4070197,-70.6675906
PB877,-33.4061406,-70.6697507
PB878,-33.4062599,-70.6722145
PB879,-33.4054179,-70.6737399
PB88,-33.4008413,-70.7240543
PB880,-33.4030953,-70.6754496
PB882,-33.4006441,-70.6767285
PB883,-33.3983921,-70.6778429
PB884,-33.3972505,-70.6794224
PB885,-33.3956229,-70.6811617
PB886,-33.3938708,-70.6821685
PB887,-33.3923789,-70.6829756
PB888,-33.3907562,-70.6833707
PB889,-33.3882502,-70.6846186
PB89,-33.4010296,-70.7269005
PB890,-33.3863698,-70.6855787
PB891,-33.3832721,-70.6874637
PB892,-33.3810317,-70.6884528
PB893,-33.3788284,-70.6893259
PB894,-33.3778176,-70.6886573
PB895,-33.3763263,-70.6896382
PB896,-33.3742917,-70.6911211
PB897,-33.372022,-70.6912162
PB898,-33.3699612,-70.6912577
PB899,-33.4178694,-70.6632916
PB90,-33.4010483,-70.7300287
PB900,-33.4178909,-70.6607715
PB901,-33.4176904,-70.6570598
PB902,-33.4179417,-70.6635904
PB907,-33.3691674,-70.671147
PB909,-33.3651695,-70.6740388
PB91,-33.4034298,-70.7303675
PB911,-33.3592947,-70.6828417
PB912,-33.3591436,-70.684711
PB913,-33.3600187,-70.6855226
PB916,-33.3923187,-70.6446091
PB917,-33.3915523,-70.646905
PB918,-33.3912876,-70.649609
PB919,-33.3911907,-70.6525492
PB92,-33.4046804,-70.7293876
PB920,-33.3911118,-70.6553628
PB921,-33.3888013,-70.6571864
PB922,-33.3870248,-70.6569454
PB923,-33.3845569,-70.6571022
PB924,-33.3831579,-70.6572575
PB925,-33.3809134,-70.6574773
PB926,-33.3802169,-70.6605304
PB927,-33.3798126,-70.6632423
PB928,-33.3797984,-70.6646905
PB929,-33.3797868,-70.6668524
PB93,-33.4066696,-70.7289443
PB930,-33.3795734,-70.6690217
PB931,-33.3790899,-70.6711669
PB932,-33.3779582,-70.673586
PB933,-33.376747,-70.6749751
PB934,-33.375239,-70.6767025
PB935,-33.3743471,-70.6794259
PB936,-33.3736629,-70.6815674
PB937,-33.3732449,-70.6857061
PB938,-33.3739267,-70.6909171
PB939,-33.3740396,-70.6950117
PB94,-33.407252,-70.7321119
PB941,-33.3632285,-70.7296988
PB942,-33.3609336,-70.7311361
PB943,-33.3596823,-70.7332151
PB944,-33.3581765,-70.7338491
PB945,-33.3554735,-70.7406421
PB946,-33.3548894,-70.7457289
PB947,-33.3531875,-70.7466944
PB948,-33.3509531,-70.74779
PB949,-33.352144,-70.7509705
PB95,-33.4063292,-70.7360325
PB950,-33.3543524,-70.7500129
PB951,-33.3581999,-70.7475398
PB952,-33.35236,-70.7510099
PB953,-33.3510986,-70.7478323
PB954,-33.3530219,-70.746893
PB955,-33.3546533,-70.746092
PB956,-33.35586,-70.7384138
PB957,-33.3597681,-70.7333215
PB958,-33.3605858,-70.7318956
PB959,-33.3616308,-70.7301959
PB96,-33.4069783,-70.7389086
PB960,-33.3628465,-70.7298514
PB961,-33.3649571,-70.7301115
PB962,-33.3743008,-70.695007
PB963,-33.3741749,-70.691403
PB964,-33.3738737,-70.6866303
PB965,-33.3732036,-70.6848679
PB966,-33.3737828,-70.6819696
PB967,-33.3744503,-70.6800987
PB968,-33.3750698,-70.6779241
PB969,-33.3766958,-70.6753098
PB97,-33.4062616,-70.7421088
PB970,-33.3778665,-70.6739328
PB971,-33.3790938,-70.6726726
PB972,-33.3797123,-70.6692748
PB973,-33.379928,-70.6670037
PB974,-33.3800183,-70.6649649
PB975,-33.3800171,-70.6631908
PB976,-33.3804078,-70.6609105
PB977,-33.3807462,-70.6578156
PB978,-33.3827463,-70.6576278
PB979,-33.3840672,-70.6575118
PB98,-33.4056359,-70.7450481
PB980,-33.3866169,-70.6571272
PB981,-33.3804439,-70.6577566
PB982,-33.3911819,-70.6569171
PB983,-33.3912276,-70.6552709
PB984,-33.3914288,-70.6525228
PB985,-33.3912899,-70.6501207
PB986,-33.3915709,-70.6477911
PB987,-33.3905985,-70.6437643
PB988,-33.3505858,-70.73964
PB989,-33.3517901,-70.734439
PB99,-33.4070932,-70.7459801
PB990,-33.3489986,-70.7345321
PB991,-33.3499716,-70.732542
PB992,-33.3507372,-70.7310049
PB993,-33.3507379,-70.7292267
PB994,-33.3527161,-70.7291503
PB995,-33.3550529,-70.7188406
PB996,-33.3556444,-70.7151231
PB997,-33.3534646,-70.7150424
PB998,-33.3543147,-70.7208989
PB999,-33.3737997,-70.6955237
PC1,-33.4295062,-70.6193462
PC10,-33.4425199,-70.6067081
PC100,-33.3931947,-70.5721072
PC1003,-33.4469686,-70.6287915
PC1004,-33.4465869,-70.6261497
PC1005,-33.4458651,-70.6232431
PC1006,-33.4451193,-70.6196645
PC1007,-33.4456471,-70.6171353
PC1008,-33.4469209,-70.6145985
PC1009,-33.3376069,-70.5277454
PC101,-33.3918611,-70.5725248
PC1010,-33.3357295,-70.5278587
PC1011,-33.3325571,-70.5279326
PC1012,-33.3404463,-70.5249129
PC1013,-33.3359571,-70.5275875
PC1014,-33.3325697,-70.527596
PC1015,-33.3383681,-70.5272174
PC1016,-33.4175558,-70.6029775
PC1017,-33.433157,-70.6171751
PC1018,-33.4036541,-70.5858265
PC102,-33.394423,-70.5722278
PC1020,-33.408504,-70.539988
PC1021,-33.3875561,-70.571308
PC1022,-33.4324212,-70.5855745
PC103,-33.4012848,-70.5701444
PC1030,-33.4160808,-70.5362499
PC1031,-33.3987972,-70.5318479
PC1032,-33.3951877,-70.5194399
PC1033,-33.3989156,-70.5317735
PC1034,-33.4186972,-70.5527896
PC1035,-33.3921275,-70.5724799
PC1038,-33.4171276,-70.5533194
PC104,-33.4049127,-70.5688686
PC1040,-33.3634235,-70.5444035
PC1041,-33.3667985,-70.4986392
PC1042,-33.3268134,-70.5141189
PC1043,-33.3267538,-70.518285
PC1044,-33.4472956,-70.6311538
PC1045,-33.4238362,-70.5397529
PC1046,-33.4237664,-70.534511
PC1047,-33.4005079,-70.5133536
PC1048,-33.4012339,-70.5176724
PC1049,-33.4012006,-70.5156005
PC105,-33.4077835,-70.567786
PC1050,-33.3995486,-70.5071378
PC1051,-33.3954226,-70.5089167
PC1052,-33.3909881,-70.5410677
PC1053,-33.3891168,-70.5451807
PC1054,-33.3869068,-70.5318803
PC1055,-33.3908574,-70.5371755
PC1056,-33.3885461,-70.5333697
PC1057,-33.4214708,-70.5300077
PC1058,-33.4237175,-70.5317209
PC1059,-33.418113,-70.5296799
PC106,-33.4145658,-70.565631
PC1060,-33.3712765,-70.5187689
PC1061,-33.4230261,-70.5380453
PC1062,-33.4101714,-70.5522707
PC1063,-33.366308,-70.544662
PC1064,-33.406878,-70.5444127
PC1065,-33.4095009,-70.5702866
PC1066,-33.4095145,-70.5695031
PC1067,-33.4086699,-70.5450708
PC1068,-33.4082743,-70.5449777
PC1069,-33.3545404,-70.5282914
PC107,-33.4162529,-70.5651288
PC1071,-33.3670076,-70.544747
PC1073,-33.3961213,-70.5888168
PC1074,-33.376946,-70.568991
PC1075,-33.3766915,-70.5667668
PC1076,-33.3761773,-70.5616425
PC1077,-33.3769866,-70.5674162
PC1078,-33.3759167,-70.5606316
PC108,-33.4206575,-70.5645411
PC1080,-33.4248973,-70.5528155
PC1081,-33.4347981,-70.6361343
PC1082,-33.3884362,-70.5677289
PC1083,-33.3792229,-70.5711215
PC1084,-33.3786365,-70.5686536
PC1085,-33.3864392,-70.5496047
PC1088,-33.3530598,-70.5100616
PC1089,-33.4221255,-70.5295592
PC109,-33.4245217,-70.5644725
PC1090,-33.4140566,-70.5845532
PC1091,-33.3948063,-70.5310472
PC1092,-33.3942198,-70.5300889
PC1093,-33.4203203,-70.5295689
PC1094,-33.3417079,-70.5460543
PC1097,-33.3204158,-70.5644325
PC1098,-33.3206318,-70.5643782
PC1099,-33.3228995,-70.5542437
PC11,-33.4453134,-70.6062223
PC110,-33.4271178,-70.5642601
PC1100,-33.3222065,-70.5543108
PC1103,-33.4300515,-70.61961
PC1105,-33.4081719,-70.5539698
PC1106,-33.4160754,-70.5935807
PC1107,-33.4183967,-70.6012176
PC111,-33.4306317,-70.5651409
PC1110,-33.3322271,-70.5423867
PC1116,-33.3969733,-70.5828642
PC1117,-33.3713567,-70.5141941
PC1118,-33.3873897,-70.6009606
PC1119,-33.386575,-70.6008935
PC112,-33.4309623,-70.5694958
PC1120,-33.3880729,-70.5998316
PC1125,-33.417044,-70.6057832
PC1127,-33.3923145,-70.596859
PC1137,-33.4251782,-70.5520347
PC114,-33.4143595,-70.5848298
PC1143,-33.4163405,-70.5367375
PC1146,-33.3974702,-70.5925618
PC1147,-33.4371162,-70.6332425
PC115,-33.3875894,-70.539034
PC1155,-33.382529,-70.5800871
PC116,-33.3920843,-70.5430503
PC117,-33.3963141,-70.5445177
PC118,-33.4005186,-70.5445597
PC119,-33.4024139,-70.5444818
PC12,-33.4432207,-70.6064319
PC120,-33.40445,-70.5441293
PC121,-33.4078982,-70.5462458
PC122,-33.4080756,-70.5488716
PC1220,-33.4192158,-70.6038114
PC1223,-33.4254365,-70.5295974
PC1224,-33.3936869,-70.5578518
PC1226,-33.4328831,-70.6260627
PC1229,-33.3919249,-70.5942898
PC123,-33.4125426,-70.5524762
PC124,-33.4144703,-70.5527866
PC125,-33.4210051,-70.5534178
PC1255,-33.3984347,-70.6004076
PC1256,-33.3942305,-70.5991192
PC126,-33.4253515,-70.5541136
PC1262,-33.3898685,-70.5160085
PC1263,-33.3884842,-70.5175174
PC1264,-33.3885729,-70.5224422
PC1268,-33.3884015,-70.5219622
PC1269,-33.3901055,-70.5156463
PC127,-33.4271825,-70.5542872
PC128,-33.4297137,-70.5543568
PC129,-33.4279502,-70.5541125
PC13,-33.4404659,-70.6069024
PC130,-33.4257393,-70.5540271
PC1302,-33.3634675,-70.4948252
PC1308,-33.3634621,-70.4943815
PC131,-33.4225556,-70.5534932
PC132,-33.4212061,-70.5532887
PC133,-33.4153049,-70.5527886
PC134,-33.4132816,-70.5523849
PC135,-33.4119046,-70.5522951
PC136,-33.4088389,-70.5518435
PC137,-33.4082648,-70.5487804
PC138,-33.405672,-70.5409959
PC139,-33.4046783,-70.5437352
PC14,-33.4379046,-70.6074704
PC140,-33.401092,-70.544267
PC141,-33.3969058,-70.544298
PC142,-33.3950672,-70.5446144
PC143,-33.3914517,-70.5472952
PC144,-33.3886474,-70.5446769
PC145,-33.4376044,-70.6349526
PC147,-33.4359398,-70.6303134
PC148,-33.4347306,-70.6276038
PC149,-33.4327251,-70.6253732
PC15,-33.43645,-70.6078945
PC150,-33.4298447,-70.6211556
PC151,-33.4285614,-70.6178698
PC152,-33.4241418,-70.6113545
PC153,-33.4229727,-70.6097924
PC154,-33.421159,-70.607184
PC155,-33.4189389,-70.6030673
PC156,-33.4171696,-70.5978418
PC157,-33.4164778,-70.594469
PC158,-33.4155951,-70.5901026
PC159,-33.4149889,-70.5872863
PC16,-33.4338408,-70.608657
PC160,-33.413443,-70.5822142
PC161,-33.4120087,-70.577917
PC162,-33.4115226,-70.5762407
PC163,-33.4104341,-70.5727863
PC164,-33.4092304,-70.5683946
PC165,-33.4082203,-70.5646452
PC166,-33.4075698,-70.5605439
PC167,-33.4079716,-70.5562614
PC168,-33.4085325,-70.5522868
PC169,-33.4081141,-70.5464945
PC17,-33.4316235,-70.6093155
PC170,-33.405129,-70.538574
PC171,-33.4075331,-70.53734
PC172,-33.407946,-70.538301
PC174,-33.4082727,-70.5513855
PC175,-33.4075048,-70.5580716
PC176,-33.4074089,-70.5603137
PC177,-33.408016,-70.5648046
PC178,-33.4091226,-70.5690469
PC179,-33.4099292,-70.5717261
PC18,-33.4288973,-70.6102968
PC180,-33.4106222,-70.5740566
PC181,-33.4118713,-70.5780753
PC182,-33.4133086,-70.5825579
PC183,-33.4146983,-70.5868098
PC184,-33.4152856,-70.5897055
PC185,-33.4166873,-70.5965097
PC186,-33.4174254,-70.5994099
PC187,-33.4190561,-70.6058205
PC188,-33.4214993,-70.6094844
PC189,-33.4233257,-70.6122574
PC19,-33.4269035,-70.6110011
PC190,-33.4253718,-70.6145869
PC191,-33.4272804,-70.6169659
PC192,-33.4286545,-70.6201155
PC193,-33.4302785,-70.622804
PC194,-33.4331758,-70.6263142
PC195,-33.4351494,-70.6292028
PC196,-33.4361905,-70.63162
PC199,-33.4364245,-70.631443
PC2,-33.4267343,-70.6156913
PC20,-33.4239136,-70.6121891
PC200,-33.435203,-70.6286244
PC201,-33.4335041,-70.6261214
PC202,-33.4301865,-70.6223155
PC203,-33.425655,-70.6140029
PC204,-33.423917,-70.6110922
PC205,-33.4221511,-70.608617
PC206,-33.4202107,-70.6062872
PC207,-33.4175615,-70.6045885
PC208,-33.4156002,-70.6041423
PC209,-33.4119076,-70.6028659
PC21,-33.4259619,-70.6152223
PC210,-33.4102547,-70.6022029
PC211,-33.4061009,-70.5983102
PC212,-33.4042531,-70.5963683
PC213,-33.4023188,-70.594291
PC214,-33.4001164,-70.5913763
PC215,-33.3990723,-70.5884001
PC216,-33.3979714,-70.5851956
PC217,-33.3969817,-70.5824224
PC218,-33.394532,-70.5785699
PC219,-33.3929168,-70.5760816
PC22,-33.4234073,-70.6053437
PC220,-33.3915077,-70.5737956
PC221,-33.3903123,-70.5708608
PC222,-33.3885782,-70.5676268
PC223,-33.3871331,-70.5651747
PC224,-33.3861407,-70.5623731
PC225,-33.3858162,-70.5591829
PC226,-33.3855532,-70.5565422
PC227,-33.3847092,-70.5535189
PC228,-33.3833986,-70.550005
PC229,-33.3821091,-70.5465563
PC23,-33.4270085,-70.6036777
PC230,-33.3813929,-70.5446611
PC231,-33.3807832,-70.5431312
PC232,-33.3800766,-70.5412042
PC233,-33.3809918,-70.5368753
PC234,-33.3827426,-70.5355763
PC236,-33.384451,-70.5344647
PC237,-33.3825099,-70.5323523
PC239,-33.3784057,-70.52832
PC24,-33.429841,-70.602893
PC240,-33.3763371,-70.5263446
PC241,-33.3784181,-70.5286838
PC242,-33.3796411,-70.5298415
PC244,-33.3831452,-70.5341617
PC245,-33.3814153,-70.5362494
PC246,-33.3798172,-70.5410336
PC247,-33.3804753,-70.5428504
PC248,-33.3811065,-70.5444249
PC249,-33.3823403,-70.5478495
PC25,-33.434388,-70.6016578
PC250,-33.3830491,-70.5495175
PC251,-33.3853206,-70.5560195
PC252,-33.3856858,-70.5594543
PC253,-33.3860098,-70.5624719
PC254,-33.3867644,-70.5648605
PC255,-33.388161,-70.5672539
PC256,-33.3902217,-70.5717397
PC257,-33.390881,-70.5734315
PC258,-33.3923616,-70.5755988
PC259,-33.3941661,-70.578358
PC26,-33.4368112,-70.6010125
PC260,-33.3960634,-70.5811182
PC261,-33.3977491,-70.5850458
PC262,-33.3985264,-70.5872773
PC263,-33.4000613,-70.5917627
PC264,-33.4015601,-70.5937331
PC265,-33.4035799,-70.5960017
PC266,-33.4058857,-70.5984592
PC267,-33.4111923,-70.602798
PC268,-33.413404,-70.603561
PC269,-33.4156816,-70.6043075
PC27,-33.4390867,-70.6003921
PC270,-33.4186426,-70.6056778
PC271,-33.4204126,-70.6076017
PC273,-33.4281867,-70.6189634
PC274,-33.4296399,-70.621899
PC275,-33.432063,-70.6250366
PC276,-33.4348138,-70.62835
PC277,-33.4358406,-70.6308522
PC278,-33.4064143,-70.5600286
PC279,-33.4050407,-70.5577137
PC28,-33.4413906,-70.5997637
PC280,-33.4010715,-70.5544193
PC281,-33.3985394,-70.5515084
PC282,-33.3965113,-70.5496645
PC283,-33.3956754,-70.5488319
PC284,-33.3945361,-70.5459017
PC285,-33.3922174,-70.5429473
PC286,-33.3891529,-70.5400628
PC287,-33.3870477,-70.5383307
PC288,-33.376601,-70.5260386
PC289,-33.3742577,-70.5208819
PC29,-33.4416369,-70.5995242
PC290,-33.3734619,-70.5178423
PC291,-33.3732564,-70.5192539
PC292,-33.3739374,-70.5207727
PC293,-33.3893373,-70.54049
PC294,-33.393777,-70.545203
PC295,-33.3951446,-70.5482992
PC296,-33.396633,-70.5501059
PC297,-33.3979314,-70.5513085
PC298,-33.4010338,-70.5547289
PC299,-33.404371,-70.5570624
PC3,-33.4253494,-70.611826
PC30,-33.4394392,-70.6000998
PC300,-33.4063507,-70.5604625
